date,Albania,Algeria,American Samoa,Angola,Anguilla,Antigua and Barbuda,Argentina,Aruba,Australia,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belgium,Belize,Benin,Bermuda,"Bonaire, Sint Eustatius and Saba",Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Democratic People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Falkland Islands (Malvinas),Fiji,France,French Guiana,French Polynesia,French Southern and Antarctic Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard Island and McDonald Islands,Honduras,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Latvia,Lebanon,Liberia,Libya,Lithuania,Madagascar,Malaysia,Maldives,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Netherlands,New Caledonia,New Zealand,Nicaragua,Nigeria,Niue,Norfolk Island,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Réunion,Romania,Russian Federation,Saint Barthélemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French Part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and the South Sandwich Islands,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Syrian Arab Republic,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States minor outlying islands,United States of America,United States Virgin Islands,Uruguay,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Faroe Islands,Finland,Greenland,Iceland,Svalbard and Jan Mayen Islands
2010-02-01,17.4029446,1.4972008,0.3615594,9.8369074,0.1785316,0.0181587,9.2708721,0,3.822263,0.9846827,0.6069328,0.5249344,1.7933723,1.7652349,5.1282053,0.8333333,0.1857585,4.1172452,0.6728343,2.0733805,0.4679803,1.729249,5.0408721,0.0025619,0,2.2944551,6.039299,0.034089,8.6393843,2.483078,0,0.0089562,0.2426177,0.5478405,30.1641579,0.4449603,0.0479546,0.0373646,1.2208972,0.7022313,0,0.036075,2.9180176,41.5282402,4.3741007,0.2898551,0,0.345642,1.0093458,0.1214882,0,5.9094839,0.6843906,3.5203521,2.8086202,3.7712259,0.1695614,28.5389233,0.6409007,1.6286043,32.1583977,7.3807383,0.2791347,0.1727712,0.094402,4.1666665,1.2494183,0,0.1124859,0.010017,0.0188679,0.2132196,9.661334,25.7517776,8.2623777,0.0787092,0.7922286,0.6683704,0.6431589,2.2338576,1.0697094,0,1.1445501,0.0732064,5.4378986,0.0878384,0.838203,0.613497,0,9.5402603,0.1892506,0.3861623,0,0.1902346,0.3521127,0.1193928,0.0049302,0,0.5877246,4.8060002,3.6428058,0,0.0913875,0,1.3908534,1.4119414,0.8424337,3.7137399,1.567109,0,22.5,0.2865329,2.5997427,0.6374615,0.5896128,3.2698402,0.1668405,2.5358605,5.1567221,3.9295311,0.1267427,2.615618,0.0190126,0.0043497,0.0132929,33.7782936,0.0508592,0.4489042,2.4097219,0.3008136,8.9118223,3.8786883,1.5317726,0.1594638,0.6532898,0.3123606,2.0534422,0,1.4566605,10.9766092,0.0521376,8.1840906,1.4705882,3.3848832,0,0.1356852,19.6428566,1.4962593,0,0.0823588,0.2292076,0.2763662,2.3030708,0.1853084,2.6455729,0,0,6.25,13.7915058,0.0189825,2.3899548,20.6784344,1.6224062,0.5651066,1.6666666,1.2865874,23.3839684,2.5212684,0,0.4246585,5.4560261,0,0.090849,2.4301264,0.0273373,0.0868961,7.5840597,1.8297755,0.2169197,4.2664561,1.2496967,0.3808073,9.1149988,1.2202616,0.0571316,4.3536777,0.1603421,21.741621,5.3101425,0.7605408,0.6339278,0.1840589,0.3807546,0.0434886,33.4383774,2,9.3055134,23.3807907,0
2010-03-01,10.9772425,6.3142819,1.0483252,8.7843008,0.0446329,0.2361061,9.5535421,0,1.7572075,0.203749,1.2978483,0,3.0590918,30.7138844,3.4749036,0.6547619,1.5797788,11.2745285,0,2.4608626,0.1477832,0.0494315,2.1798365,0,0,31.3953495,11.2102194,0.0511335,7.684886,2.4868484,0.0063996,0.0223944,0.6453695,0.0127389,20.6245937,0.053291,0.2670276,0.2773575,2.1572523,3.3544519,0.1648805,0.0179856,0.2060945,31.5533981,1.2341325,0,0.0715308,0.3341206,0.0101752,0.0911162,0,12.3867073,3.945292,0.6436782,5.7274714,4.7923422,1.0482948,2.4805448,0.0921955,1.7048048,10.8110991,1.4375561,2.5,0.9029868,0.3663004,0,2.9597023,0.5714286,0.5850585,0.010017,0.0188644,0,13.6755733,4.4001093,6.6656137,0.3148367,3.1171412,1.6809201,0.9016849,1.4096676,0.0345095,0,1.429096,0,10.6779661,0,2.2881546,0,0,3.1651831,0.4157218,0.0161678,0,0.2007025,0,1.3544215,0,0,2.1154935,5.5432467,0.2176934,0.2649884,0.1516668,13.5123434,0.8016032,0.1061958,0.0624025,7.9683189,0.1567298,0,1.75,0,4.0723109,0.339799,0.763136,1.2361585,0,1.0900283,20.9274292,1.809518,0.6629619,1.4757555,0.1140684,0.0043497,0.0053172,7.7192769,0.010894,0.317013,0.1933301,2.7842832,2.2822359,4.6472111,0.5258981,0.1132424,0.6358626,3.0824053,0.0789889,0,1.7631353,0.1891193,2.346194,2.9042835,0,7.2482033,0,0,1.7857143,7.951807,0,7.8025479,0.738999,0.2567508,0.5505506,0.0300405,6.6850238,7.1428571,0,0,27.9054203,0.0922009,4.4390697,19.0024052,2.8730433,0.0079542,0,0.9000322,5.3262954,0.9694452,0,0.1273795,0.0814332,0.1828154,10.3159971,0.993916,14.4657536,1.2337098,1.7551503,0.0272926,0.3904555,7.5073051,0.3807817,0.2655539,6.373579,0.7712533,0.5427349,5.5895085,0.2137894,19.0121689,6.4035029,0.6275213,0.4837654,46.9580383,0.1384658,0,2.7400372,0.2697235,4.880733,3.8196585,3.0687144
2010-04-01,24.8995991,0.1041531,0.0409103,7.715435,0.0892658,10.1688757,14.7018929,0.2090592,1.762675,0,0.2158273,1.285347,7.5359073,0.3260258,0.7722008,0.9552239,0,36.1370125,0.0865801,4.4079909,0.0985222,0.0494071,0.6360745,0,0.3467707,5.5888224,10.1703148,0.0852224,8.3689051,4.9152622,0.0192295,0,0.8754776,0,26.6134396,0.0417968,0.2301752,0.1142857,0,0.1866621,0,0,1.985795,18.2866554,0.2421308,0.2890173,0,0.2246932,0.0651691,0.1898254,0.0659631,0.519869,0.5260389,0.3692308,4.6234207,6.0437388,8.9255066,6.1615319,0.1023537,0.895486,9.4547434,7.4774776,0,1.1320754,0.0569909,0,2.3405626,0.0816327,0.3149606,0.0300511,0.2075472,11.8644066,1.046682,5.6146088,1.6017588,0.2164502,5.8155718,0.058997,3.2731023,1.9377786,2.1905994,0,9.8222237,0,2.3417761,0.0079853,3.4396381,0,0,0.2876712,0.3400718,0.0600485,0,0.0412882,0,0.0349132,0.0542219,0,0.1233642,0.9185471,0.9358134,0.4968533,0.9605986,0.0866176,0.6834787,0.0193083,0.0624025,1.2393382,1.5608909,22.2222214,40,0,0.9648784,0.4530492,0.162683,12.7977438,0.0552486,0.4403523,19.3052158,3.5576634,0.078064,0.9614184,0.0253485,0.0043497,0.0265858,9.7319117,0.8061588,0.2640148,0.0621461,0.4526995,0.7288733,10.0873842,1.8651348,0.0554657,2.1170611,2.2219145,0.6318284,0.3078818,2.71382,0.006304,0.3649635,19.0535088,0,4.9741173,0,0,0,0,0.2293578,0.0318471,0.5891016,0.779658,6.4652262,0.3320315,0.6750241,0,0,0,14.1181555,1.2474238,4.5154476,12.6304865,3.9498839,0.1869159,5,0.3536977,2.8959999,1.28,0.1718213,0.6444759,0.135722,0,0.1777485,1.1801541,0.3555799,2.9365768,1.0021163,0.1638449,0.1518438,1.4805866,0.6037567,0.455927,7.6026354,0.0788436,0.7154792,8.3296576,0.0534474,25.6762562,10.9184818,1.0121458,2.1865761,0.6345681,0.657667,0.1343343,2.847002,1.0521042,9.418561,1.9936428,8.2194948
2010-05-01,16.0642567,0.0130208,0.0767067,4.8940401,0.0669493,0.0181587,9.258749,0,2.5517008,1.4247913,0.0938321,0.2570694,11.0690632,5.2051716,0,0.4759072,53.3933945,10.3616428,0,1.6825926,0.0738916,0,0.0454133,0.0027146,0.0433463,6.8627453,10.5098858,0,6.768158,5.9593349,0.0258181,0.0089505,0.4728419,0.0127389,23.6012859,0.0595605,0.0256645,0.7066246,0.6242906,0.0622278,0,0.0359712,14.2919264,27.8688526,0.0464522,0.2890173,0.2865329,0.3053171,7.4954596,2.0724208,0.2198285,0.0785939,0.1841136,0.0307503,6.283257,0.1059439,4.3860655,8.9084682,0.054566,5.8853097,13.5995684,1.4908257,0,0.5169701,0.3859093,4.1666665,3.2461257,0,0.5401756,0.0701192,0.3018868,3.6016948,6.1356072,2.3490849,21.9769821,0.0393546,23.8180313,0.7076862,1.4626906,2.2011619,0.9664337,0,0.3583132,0,2.2922635,0.0559016,2.30481,0,0,0.0819336,0.1512859,3.7238755,0,0.2891367,0,0.3686241,0.640994,0,0.0400027,0.724304,0.0998189,0,3.7133441,0,2.0993042,0.0353986,0,1.6668023,1.7878771,0,43.8596497,0,0.0064325,0.0247779,1.0781446,5.7350788,10.676796,0.1809045,15.9009762,7.9115644,0.9774216,7.844326,0.0126743,1.0091344,0.0132929,3.2837183,1.7909689,0.7481077,0.0794034,1.1274253,0.5898762,5.581017,0.0719424,0.1016871,0.0830565,0.0633532,0.2764249,0.2458513,14.7646294,0.0441278,1.8238666,12.018734,0,3.6949685,0,0.4076087,0,0,3.3256881,0,0.0326851,3.9592559,2.1095414,0.0079054,0.6989247,0,0,0,12.1031046,3.4664207,1.7688984,53.2338295,4.7672691,1.2929662,0,0.096463,8.2692308,0.940461,0,0.5827175,1.1129208,31.7174511,0.046083,0.2801374,29.9863205,3.5956228,1.4998755,0.6282436,0.1084599,3.7450132,2.0686572,0.3792188,9.9990196,0.0613874,1.0295777,7.908258,0,20.0200481,2.1827161,0.7511111,0.5393171,0.0317284,0.2838549,0.7784715,0.2473763,1.4900662,20.3242111,8.7726965,10.2301931
2010-06-01,0.2677376,0.0130191,0.0153413,3.9426827,0,6.4111876,7.7542877,0,2.6582086,0.0203417,0.0531599,1.0282776,11.6783857,70.4328308,6.9498072,6.6627007,21.0342426,0.8309601,0.0839631,4.5534554,0.0738916,1.5323776,0.181653,0.6517118,0,5,5.0807419,0,7.3518229,7.1145587,0,0.0223654,0.8290443,0.0382214,10.8508978,0.0459809,0.4242833,0.83654,1.6165627,4.1855202,0.0823045,0.0719424,2.6030369,5.0570965,0.1498559,0,21.6022892,0.6682798,1.1193951,9.6105671,0.6637168,9.3933744,26.2944164,0.0307977,6.2068968,0.3069183,1.7840158,12.7890053,0.0604948,2.2466426,19.0094013,0.092081,0,0.3106279,1.6281159,8.333333,0.350714,34.8571434,35.275589,0.0300511,2.6395745,0,1.8065888,1.3671875,48.0453987,0.6296734,0,3.107789,1.4522923,1.5874311,0.9829281,0,0.0153036,0,1.5681804,0,0.8683499,0,0,0.3139932,0.3213611,7.8843665,0,0.0825764,0.703606,0.9961411,0.3105131,0.1776199,0.10004,2.6229782,0.1459076,0,6.6225929,26.8197575,1.0851616,0.8731657,0,3.5593395,2.1641791,0,0,52.1489983,0.0450306,2.2896171,3.3123372,16.157114,58.3563538,1.3811048,1.4832813,9.0498972,0.5874154,12.1268654,0.0190114,0.4654197,0.0478545,2.6005211,16.9973793,1.873705,0.7940344,0.1394793,0.2069345,5.392518,0.3946798,0.0508623,2.1179402,0.5836557,0.0921416,0.1233806,1.1203778,0.0504318,1.875977,7.7543802,0.4901961,2.6831307,12.4731178,63.364994,0,0,47.477066,0,0.6224406,40.3557854,0.0364034,0.0047435,0.7076756,0,0,0,6.6959372,5.3248138,3.1058586,0,2.5841911,10.6968946,0,45.4375305,23.9220695,0.2756768,0.5154639,3.3835654,0.2442997,10.0161552,0.0131666,0.3789946,74.8085327,0.0868659,0.2676293,0.0272554,0.1301518,0.2303824,1.8779342,1.0678871,4.5035758,0.0788367,11.1035404,10.2585793,0,59.9055252,0.2766616,2.3841295,0.7777185,0.0872531,2.8454721,3.7815993,0.80911,0.3693797,9.3008213,6.9580512,13.6022196
2010-07-01,0,0.0130191,0.0153413,5.0226912,76.947113,51.4347992,14.1940222,0,2.5185966,2.7868185,0.3503175,0.2570694,3.3289199,71.9527283,0,3.2757595,0.199071,0.0117037,45.6759033,2.3894815,10.1231527,18.9575882,17.4841061,1.0956461,0.0874891,2.2641509,2.9270499,0.0682012,5.120326,5.8576469,0,0.0089654,1.6589746,0,23.1578941,0.0282129,0.9160805,4.1140428,7.2521248,5.5502124,0,0.0179856,4.196209,0.2702703,0.0346021,5.4913297,74.2304916,0.8411107,0.7072664,0.2732863,1.6397076,11.443594,0.9936517,0.1537988,16.773468,0.2608943,0.5127149,26.5599747,0.0321513,5.1470356,24.6989002,0.9372071,0,0.022168,1.600904,0,0.0644145,82.6938782,92.2367249,0.010017,1.9619048,20.3389835,2.2942538,1.7103448,28.6455879,2.4011021,9.0432501,6.9489684,4.1025701,2.3536184,1.6143497,0,0.1755196,0,1.0413136,1.417004,1.894974,0,0,0.313779,0.1891432,17.4606705,0.3344482,0.0825764,1.0563381,0.3919861,0.0098585,0,0.0633439,7.5528183,0.2926044,0,6.0013642,88.5664825,2.5644083,0.0729512,0,5.2011862,2.3302803,0,0,99.7134705,0.3949498,0.0141558,3.8207972,13.4936399,88.4599457,0.280056,0.4176996,8.3014221,7.1229882,6.3889871,0,0.0826446,0.0026586,8.5059681,10.3158836,5.499692,0.9873645,0.4285023,4.0169244,6.9058099,0.5511668,0.1247978,0,1.2580422,14.5471296,0.0614251,0.64409,0,25.846796,5.2440443,76.4705887,0.6530574,96.1290359,100,96.4285736,0.1204819,98.2204361,0.0318471,3.3622184,3.3181944,0.1554404,0.2830397,0.9614064,4,100,87.5,2.7452734,2.5949903,3.9786456,6.7545304,2.2047324,2.6664543,0,11.2827396,19.2884483,0.1060595,0,3.0248728,4.3466449,0.1416431,0,0.1113921,65.1175537,0,0.5476724,6.461287,0.3904555,0.0337135,1.2856344,0.1917913,4.373569,0.0525532,3.7430422,5.7805095,86.5847168,34.2971649,0.0065805,30.42206,1.1264535,0.0158642,10.7062492,1.5771128,3.7146602,0.3702285,11.9212255,20.2194729,7.6198254
2010-08-01,0,0,0.0255689,12.3525915,8.16782,49.046669,7.466949,31.5825844,1.5747972,1.5669515,0.1657234,0.7712082,3.9114974,33.6294136,0,6.6666665,1.9833653,0,48.6577187,0.7763045,9.1133003,22.77668,15.4405088,6.2266049,0.9086779,16.3265305,4.167963,0.0170532,5.9982371,5.2846198,0,0,4.4154868,0,0,0.0114941,1.8740894,1.6936005,8.6192236,1.9230769,28.8065853,0.2697842,4.5283566,0,0.1963956,2.0338984,83.1902695,1.7340708,0.4705818,0.3567904,2.7207849,9.1352625,1.6115816,0.1231906,1.8857785,0.5850542,0.3687726,3.6833603,0.0558352,1.5469058,2.7965801,0.0938967,0,0.2913492,1.6446431,0,0.0071574,41.1428566,75.6580429,0.0402698,3.9851534,1.059322,1.2855377,0.5413105,35.4732399,3.8961039,3.5212085,8.0193806,3.1752784,2.0790162,2.2266116,0,0.6921263,1.9033675,0.3204239,0.7825601,0.3192807,0,0,0.3280033,0.0756144,20.8009853,4.0201006,0.2477292,2.024648,0.6399856,0,2.6690392,0.4951403,5.8853202,0.1448801,0,7.2159429,91.1650085,1.0489098,1.2701137,0,5.8922057,7.0866084,0,0,32.0916901,0.5918302,0.3680374,3.7975302,21.6360226,95.379837,0.8631072,0.0322608,5.7093697,2.7703946,4.0580487,0,0.0217486,0.0212726,4.3528104,3.1110401,2.9785881,1.8713531,1.0875746,17.4500866,5.7284517,0.3021919,1.5553502,0.9559435,1.8310055,37.5016441,0.0614628,3.6453104,0.55475,6.0448151,8.1895733,0,0.665327,47.9569893,98.5074615,16.0714283,0,72.5344009,0,1.2875537,0.8616048,0.1518731,0.0268821,1.2068186,10.7142859,0,0,4.984138,5.608922,1.7377892,7.1154613,4.0277967,9.2286005,0,2.625457,3.8124104,0.1486515,0,1.8285547,0.0271444,11.210762,0,0.0120417,36.6347466,0,0.8900231,2.0168984,0.0867679,1.5873462,0.0111794,0.1519757,2.9696336,0.0350939,12.8095703,4.7453084,88.8295059,10.5624733,0.0098691,15.4916468,0.8872841,0.0317284,1.7488852,7.9934144,17.0673656,0.140809,9.0540733,13.7482967,6.2239375
2010-09-01,0,0,0.5113782,3.5869136,0.8926579,16.197567,10.57862,31.6516933,0.639589,0,0.2094928,0.2570694,3.7897043,3.1028669,0,12.7380953,0.5514706,0.2769867,19.2114086,0.6460454,0.0246305,16.2350597,0.0454339,0.3612606,0.9594418,7.4152541,5.9079318,0.034089,4.5838976,4.7863503,0,0,6.5663762,0,29.0456429,0.0344824,2.183058,0.5786892,1.474759,0.158371,21.8286648,0,0.7088095,0,0.0808875,2.8901734,40.7725334,4.8332276,3.042455,0.0607395,3.6319613,4.2198529,1.0260458,0.309119,3.5022101,0.0695905,1.319243,12.1770029,0.0604771,0.0486484,9.3193007,0,0,1.6703786,0.0469881,0,0.0322096,23.3469391,22.9021378,0,7.0300465,0,1.7689906,0.7423701,36.8057747,0.1770956,0.0847872,4.9454331,3.9809177,2.438164,0.23306,0,0.2297724,0.1464129,0.1694811,0.1117943,0.1034037,0,0,0.4799123,0.0566786,19.5458126,0.6722689,0,0.2638522,1.0461539,0,1.2455516,0.0783412,4.8662214,2.0763812,0,16.4892826,10.9280138,0.6250737,0.1556028,0.0312012,10.0500507,9.3874302,0,0,5.1724138,0.0385951,0,0.7995577,1.5505819,94.323204,0.120773,0.0135835,0.7125589,13.7958059,7.8847713,0.0316857,0,0.0398788,2.2423136,1.4961145,2.0512369,2.1715865,2.6533859,30.3607006,3.2261264,0.3941722,1.384331,0,0.0652871,6.8316441,0,3.9759035,0.0882557,0.0521105,8.667717,0,2.1685727,0.6451613,6.2415195,0,0,5.3899083,0.0159236,0.3440931,0.2213173,0.1841312,0.0379489,0.3892132,32,0,6.25,8.3350811,2.0451341,0.152045,0.153265,0.4898531,4.4536033,0,0.3859762,0.6540118,0.1130343,0,1.9573601,0.597177,0,0.0197498,0.2378443,48.3465424,0.0521376,0.0497915,0,0.1518438,2.6408947,0.2683963,0.4545455,2.792438,0.0262789,20.5029125,4.1027884,0.0534474,12.7314482,0.0032899,13.2733154,0.6409898,0.0713889,0.5680637,3.3822186,6.8523445,0.3068269,17.9951687,9.7222052,15.7297516
2010-10-01,0.4016064,0.2473636,0.0818247,3.2895877,1.0488731,0.2723806,11.5551996,0.2073255,1.5237902,0,0.2848022,0,0.998602,43.0161934,0,1.4285715,12.9011955,0.0156049,1.7647059,0.9080571,0.270936,4.2267528,0.1819009,0.0204965,2.7224114,6.5573769,15.9522409,0.1193928,3.8881719,2.8447189,0,0.0044996,5.584815,0,11.2781954,0.0920265,0.567579,0.5404726,0.881433,0.401811,0.9892828,0.1618705,0.1159588,2.0737326,6.0004616,0.867052,0.3589375,0.3975341,2.3111644,0.7141229,0.0659486,1.3086069,0.0526039,0,53.3334961,0.6848773,0.2747633,0,0.5472966,0.6174743,1.2195122,0,0.1397624,1.711872,0.2785248,0,0.3221304,20.8979588,0.3829691,0.1001803,4.4905663,0,19.2685471,10.9592857,10.1052961,0.1377681,0.0163784,2.6294978,4.4368949,3.0870013,0.0172592,0,1.764088,0,0.2927852,0.5669568,0.3304648,0,0,0.1929438,0.0189,6.2747841,0,0,0.2640845,6.4935064,0.029577,0.3552398,0.6868727,3.0574062,5.8314033,0,10.375267,0.4340278,0.8371654,0.0547081,0,7.7945342,9.5225353,0,0,0.2865329,0.4438441,3.0734367,2.5469477,0.6422245,75.379837,0.621367,0.3251839,2.0187006,9.6214514,4.6839409,0.0253823,1.6163465,0.0398798,10.9044781,0.9115671,0.3609155,0.6377374,0.8101151,20.8989639,5.7141299,1.2884088,0.2589476,0,0.163271,2.2116904,0,0.2365613,0.0378286,0.2610966,9.7315168,0.4901961,2.2187285,1.2903225,54.0027122,0,0,49.0241089,0.1433121,0.3453918,0.0623997,0.217464,1.7569106,17.6573429,37.5,0,0,10.1323957,2.7013099,0.9018246,4.2761393,1.0993888,4.7161918,0,0,0.0159515,0.3713755,3.4364262,2.1906407,1.113223,5.1948051,0,1.6339574,47.8391685,0.2780674,1.1538701,0.0273075,0.2820568,2.4161375,0.0224291,0,6.7567344,0.1051986,5.8025165,5.2107635,0,2.2769582,0.0691928,7.4485998,7.7700753,0.1031255,0.110765,2.2367122,22.6505737,0.6052021,26.5521755,18.7989616,12.6720457
2010-11-01,41.0977249,1.705507,0.2710304,2.1980832,0.0223164,0.018162,11.1184788,0,0.5527771,0.0203625,0.0218948,0,0.0193013,0.787136,0,0.1784652,11.2015018,0.1639024,0,0.6089902,0.1724138,2.8322439,0,0,0,4.4091711,7.5145016,0,4.8748684,6.0285573,0.0068208,0.261829,4.4292789,0,4.8124557,0.0386738,4.5263944,0.7972097,8.3893595,0.0226283,0.1648805,0,0.3800058,38.7254906,10.1846504,0,0.8583691,0.5131754,1.9789004,0.0759647,0,1.0726718,0.0526177,0,31.6119461,4.7283797,3.4537075,0.0161734,0.2491866,4.786293,3.1301236,0.9017133,0,2.3743448,4.4993424,0,0.1324551,8.3265305,0.090009,0.0300541,0.0754717,0.7425743,32.4408455,0.054615,4.8638439,0.2952175,2.1003861,0.0491594,2.8545213,2.0360973,0,0,14.4527054,0,3.0418017,0.0079853,0.8551971,0,0,0.3845097,0.0188893,3.1592948,0,1.7152659,0,2.7940552,0,11.8081179,0.1416997,3.5807974,0.3992294,0.0993707,11.3560991,3.8111737,0.1532115,0.0118005,0.031211,4.7517977,13.3401861,0,23.5,0,0.7847678,3.0680492,1.4443464,0.174119,62.9281769,1.2525163,2.0614522,2.8355336,2.9265437,3.6552567,0.0382995,0.2699055,0.0079758,36.3071632,0,0,0.2348066,3.8046391,20.5950928,6.811161,0.4283894,0.0577808,0.2004008,0.0829602,1.7770172,0,1.8387398,0,1.1023622,15.960743,0,8.4437838,0.2150538,9.9319725,0,10,11.066514,0.0636943,0.0515907,0.0709346,2.0694258,0.0110675,22.681921,0,0,100,13.5723753,0.1735546,0.6734814,13.2009029,1.6106923,4.0240722,0,0.0322997,0,0.8188503,0,2.1778984,0.135722,9.847434,0.6714944,4.0234113,5.1695843,0.0868508,0.1493931,0,0.0216967,2.5845826,0.1120951,0,10.5857,0.0262743,1.36227,8.7180376,7.2153931,0.1288291,0.8097699,1.4442519,2.0123572,0.2300309,0.4292143,0.0316619,0,0,39.1707916,0,0
2010-12-01,24.096386,15.8182526,0.1433618,0.2088306,0.0446329,0.018162,3.2202804,0.4149378,0.5715717,0.04111,0.0719424,0,3.2270761,0.0562114,0,0.297619,1.5862944,0.0976563,0,0.4455978,0.1970443,4.4539351,39.334549,0.2512112,0,3.8461537,26.3246765,0.0170445,7.2772002,1.2046731,0.0131588,0.0314099,4.5784974,0.0254777,5.9515061,0.0564311,10.9641504,0.1321702,2.955385,0.0452565,3.6273701,0,13.39186,5.3398056,0,0,0.0715308,0.0864354,0.2324867,0.6454552,2.1767809,1.1790658,0.3951528,0,1.622383,1.1049724,5.1228375,0.2587741,1.0547174,2.5605347,6.5573769,1.7132552,0,0,0.0377394,0,0.2659284,0.0816327,0.0224972,0,0,0,0.5199667,0,2.8341994,0.0395335,2.4397006,0,1.9413691,1.3997049,0.0172682,0,17.8848648,0.0732064,4.4867249,0.0239578,0.7747434,0,0,0.4875166,0.0567001,0.5122272,0,0,0,0.155427,0.0394458,0,0.6517427,0.6204309,1.1972859,0.1656177,1.0105462,0.1299827,2.2154136,0.5374153,0,3.3027053,8.3763371,16.666666,35.75,0,1.0677987,0.0637055,0.1510764,0.0557161,59.8825951,0,11.583005,1.2656683,8.462513,0.9538724,0.0063428,0.0870322,0,0,0.399419,0,0.0725163,10.346159,18.2034435,3.2679095,0.1698016,0.0369771,0,0.9583038,0.2106372,0,3.7922463,0,13.517745,21.3022823,0,5.6521001,0,0.8141112,0,22.5554104,0,0.1914486,0.2677376,0.1168434,1.3515768,0.0063243,0.2260037,0,0,0,16.3387032,0.233214,4.650507,8.8860331,3.3332748,15.3097591,0,0.1617076,1.5008782,0,1.2027491,0.02911,0.3533569,0,0.9743252,0.5451971,7.1663022,1.9284226,3.445483,0.0546299,0,4.713057,5.4802389,0.0757863,3.7946148,0.0700525,0.0979203,6.3217711,0.2672368,0,26.1009922,3.7678072,1.8123624,0.0396699,0.2492212,0.352043,0,0,0,0,0
2011-01-01,10.1740294,3.5802629,0.8824473,1.2844746,0,0,4.5783501,0,1.6303077,2.389303,0.0656804,0,2.1231868,0,0.4032258,0.7151371,0,0.333962,0,0.642455,0,9.226594,1.6363636,0,0,0,34.0723076,0,5.314023,2.0974336,0.070688,0.0275647,1.8281837,0,11.4064226,0.6276807,4.6527619,0.3506136,0.7981756,0.0395972,0,0,0.1805943,2.3890786,0,0,0,0,0.1096991,0.1442454,2.1982853,5.2105312,0.2132196,0,22.2632427,3.8779697,0.7656968,0.1945841,3.6065421,0.5938796,4.6843176,0,0,0.2209131,0.0121389,0,0.0787373,2.2040815,0,0,0.490566,0,0.9680542,0,1.3259668,0.0393546,0.179375,0.0295014,0.543605,1.9181541,0,0,4.2874041,0,4.6651454,0,0.2845495,0,0,11.7196703,0.0755715,0.5945568,0,0,0,0,0.0147878,0,7.7715011,3.1539423,1.1880225,0,0.0776536,0,1.9922197,10.4270592,0.2220812,5.0143604,2.849097,5.5555553,0.75,0,0.353766,2.0579648,0,0.9176561,0.0138122,0.9063444,4.1143284,4.0371585,1.4162922,0.3355705,0.0063404,0.0044289,0,0,0.3485965,0,0.0311354,0.6696281,4.2179136,3.2538548,1.6057665,0.0092443,2.1286888,0.7553828,0.0131631,0,0.552098,0.6997415,1.0989012,8.1838989,0,0.0147362,0,0.9497965,0,22.3429947,0,0.2075406,0,0.3106157,0,0.0554447,0.0883913,0,0,0,3.2586937,0.1654282,8.1644812,3.3628263,1.6412194,30.2567158,0,0,0.0798339,0.0529521,0,0.1256746,0.4743304,0,5.2467461,0.9706389,2.8969665,0.0173732,0.4739336,0.0273224,0.1084834,19.0243473,0.6336405,0.1139818,0.5502063,0.1050972,0.0031927,6.2435012,0,0.0143123,21.7584248,5.982337,9.763773,0.4160527,2.2569926,0.1030315,0,0,0,0,0
